"P_ID","Record Type","Permit Type","Primary","Record Status","Record Date Opened","Record Date Status","Date Updated","Date Assigned","Date Status","Date Due","Task","Status","Task Active","Planner F","Planner L","Description","Notes","Address"
"Y18-012","Planning Project","Design Review Commercial","Yes","Close Out","2/27/2018 12:00:00 AM","5/8/2019 12:00:00 AM","9/27/2018 2:44:54 PM","8/20/2018 12:00:00 AM","9/27/2018 12:00:00 AM","8/20/2018 12:00:00 AM","City Council","Decision Upheld","N","Greg","Kapovich","1910 Noma Apartments","","1910 N MAIN ST, WALCR, CA 94596"
"Y18-012","Planning Project","Design Review Commercial","Yes","Close Out","2/27/2018 12:00:00 AM","5/8/2019 12:00:00 AM","2/12/2019 8:27:03 AM","1/28/2019 12:00:00 AM","2/12/2019 12:00:00 AM","2/11/2019 12:00:00 AM","Engineering Review","No Comments","N","Ryan","Cook","1910 Noma Apartments","","1910 N MAIN ST, WALCR, CA 94596"
"Y18-012","Planning Project","Design Review Commercial","Yes","Close Out","2/27/2018 12:00:00 AM","5/8/2019 12:00:00 AM","5/8/2019 5:18:36 PM","8/20/2018 12:00:00 AM","5/8/2019 12:00:00 AM","8/20/2018 12:00:00 AM","Zoning Administrator","Approved","N","Greg","Kapovich","1910 Noma Apartments","","1910 N MAIN ST, WALCR, CA 94596"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/13/2018 11:15:29 AM","2/27/2018 12:00:00 AM","8/13/2018 12:00:00 AM","2/27/2018 12:00:00 AM","Intake Review","Application Accepted","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/13/2018 11:15:29 AM","2/27/2018 12:00:00 AM","8/13/2018 12:00:00 AM","2/27/2018 12:00:00 AM","Intake Review","Application Accepted","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/13/2018 11:15:29 AM","2/27/2018 12:00:00 AM","8/13/2018 12:00:00 AM","2/27/2018 12:00:00 AM","Intake Review","Application Accepted","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/13/2018 11:15:29 AM","2/27/2018 12:00:00 AM","8/13/2018 12:00:00 AM","2/27/2018 12:00:00 AM","Intake Review","Application Accepted","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/13/2018 11:15:29 AM","2/27/2018 12:00:00 AM","8/13/2018 12:00:00 AM","2/27/2018 12:00:00 AM","Intake Review","Application Accepted","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/16/2018 10:57:14 AM","8/13/2018 12:00:00 AM","8/16/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/16/2018 10:57:14 AM","8/13/2018 12:00:00 AM","8/16/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/16/2018 10:57:14 AM","8/13/2018 12:00:00 AM","8/16/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/16/2018 10:57:14 AM","8/13/2018 12:00:00 AM","8/16/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","8/16/2018 10:57:14 AM","8/13/2018 12:00:00 AM","8/16/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:42:17 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Planning Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:42:17 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Planning Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:42:17 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Planning Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:42:17 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Planning Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:42:17 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Planning Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:43:20 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Other Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:43:20 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Other Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:43:20 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Other Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:43:20 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Other Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:43:20 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Other Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:06 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Building Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:06 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Building Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:06 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Building Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:06 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Building Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:06 AM","8/13/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Building Review","No Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:26 AM","8/13/2018 12:00:00 AM","9/10/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Fire Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:26 AM","8/13/2018 12:00:00 AM","9/10/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Fire Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:26 AM","8/13/2018 12:00:00 AM","9/10/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Fire Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:26 AM","8/13/2018 12:00:00 AM","9/10/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Fire Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:26 AM","8/13/2018 12:00:00 AM","9/10/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Fire Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:57 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Engineering Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:57 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Engineering Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:57 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Engineering Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:57 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Engineering Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:44:57 AM","8/13/2018 12:00:00 AM","9/18/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Engineering Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:45:25 AM","8/13/2018 12:00:00 AM","9/19/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Arborist Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:45:25 AM","8/13/2018 12:00:00 AM","9/19/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Arborist Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:45:25 AM","8/13/2018 12:00:00 AM","9/19/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Arborist Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:45:25 AM","8/13/2018 12:00:00 AM","9/19/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Arborist Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:45:25 AM","8/13/2018 12:00:00 AM","9/19/2018 12:00:00 AM","8/30/2018 12:00:00 AM","Arborist Review","Comments","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:46:39 AM","10/29/2018 12:00:00 AM","9/21/2018 12:00:00 AM","9/20/2018 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:46:39 AM","10/29/2018 12:00:00 AM","9/21/2018 12:00:00 AM","9/20/2018 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:46:39 AM","10/29/2018 12:00:00 AM","9/21/2018 12:00:00 AM","9/20/2018 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:46:39 AM","10/29/2018 12:00:00 AM","9/21/2018 12:00:00 AM","9/20/2018 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:46:39 AM","10/29/2018 12:00:00 AM","9/21/2018 12:00:00 AM","9/20/2018 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:48:08 AM","10/29/2018 12:00:00 AM","10/23/2018 12:00:00 AM","11/16/2018 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:48:08 AM","10/29/2018 12:00:00 AM","10/23/2018 12:00:00 AM","11/16/2018 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:48:08 AM","10/29/2018 12:00:00 AM","10/23/2018 12:00:00 AM","11/16/2018 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:48:08 AM","10/29/2018 12:00:00 AM","10/23/2018 12:00:00 AM","11/16/2018 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","10/29/2018 11:48:08 AM","10/29/2018 12:00:00 AM","10/23/2018 12:00:00 AM","11/16/2018 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tree Removal Permit","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","11/19/2018 4:21:53 PM","10/29/2018 12:00:00 AM","11/19/2018 12:00:00 AM","10/29/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","11/19/2018 4:21:53 PM","10/29/2018 12:00:00 AM","11/19/2018 12:00:00 AM","10/29/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Tentative Map Major Subdivision","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","11/19/2018 4:21:53 PM","10/29/2018 12:00:00 AM","11/19/2018 12:00:00 AM","10/29/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","11/19/2018 4:21:53 PM","10/29/2018 12:00:00 AM","11/19/2018 12:00:00 AM","10/29/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","General Plan Amendment","Yes","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","11/19/2018 4:21:53 PM","10/29/2018 12:00:00 AM","11/19/2018 12:00:00 AM","10/29/2018 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Zoning Amendment","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","5/24/2019 8:49:23 AM","11/21/2018 12:00:00 AM","5/24/2019 12:00:00 AM","11/16/2018 12:00:00 AM","Engineering Review","No Comments","N","Joel","Camacho","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
"Y18-013","Planning Project","Design Review Residential","No","Close Out","2/27/2018 12:00:00 AM","6/5/2019 12:00:00 AM","5/24/2019 8:49:23 AM","11/21/2018 12:00:00 AM","5/24/2019 12:00:00 AM","11/16/2018 12:00:00 AM","Engineering Review","No Comments","N","Joel","Camacho","Pioneer Village Residential PUD","","128 PIONEER AVE, WALCR, CA 94597"
